Report ID,Report Version,Reporting Entity,Report_Type_1 Day Update,Report_Type_5 Day Update,Report_Type_10 Day Update,Report_Type_Monthly Report,"Report_Type_Updated, but no time indicated",Report Month,Report Year,Submission Year,Submission Month,VIN,VIN - Unknown,Make,Model,Model Year,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type_Consumer,Driver / Operator Type_In-Vehicle,Driver / Operator Type_Remote,Driver / Operator Type_None or Other,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged_ADAS,Automation System Engaged_ADS,"Automation System Engaged_Unknown, see Narrative",Operating Entity,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Year,Incident Month,Incident Date - Unknown,Notice Received Year,Notice Received Month,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,City,City - Unknown,State,Roadway Type_Highway / Freeway,Roadway Type_Intersection,Roadway Type_Parking Lot,Roadway Type_Street,Roadway Type_Traffic Circle,Roadway Type_Unknown,Roadway Surface_Dry,Roadway Surface_Snow / Slush / Ice,Roadway Surface_Unknown,Roadway Surface_Wet,Roadway Description_No Unusual Conditions,Roadway Description_Traffic Incident,Roadway Description_Work Zone,"Roadway Description_Other, Unknown or Missing",Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting_Dark - Lighted,Lighting_Dark - Not Lighted,Lighting_Dawn / Dusk,Lighting_Daylight,Lighting_Other or Unknown,Lighting_Dark - Unknown Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged_Minor,Highest Injury Severity Alleged_Moderate,Highest Injury Severity Alleged_No Injuries Reported,Highest Injury Severity Alleged_Serious,Highest Injury Severity Alleged_Unknown,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
540-6317,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P00P4,0,Cruise,AV,2023.0,ad0c866add9c24e,7593.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,08:37,0,d52496957ff39de,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Backing,0,0,0,0,0,1,0,0,1,0,0,0,0,Stopped,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6277-1)",
540-6316,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P09N4,0,Cruise,AV,2022.0,cad73f6c6d87ae2,17832.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,16:31,0,d01df3691917979,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Pickup Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Proceeding Straight,0,0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6281-1)",
540-6315,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P08P4,0,Cruise,AV,2023.0,e8b1d7c6034b84e,7379.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,22:55,0,1e597bea8a8f186,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,1,0,0,0,0,Proceeding Straight,0,0,1,6.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6280-1)",
540-6313,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P0XP4,0,Cruise,AV,2023.0,c4da4bc8f25fc58,12454.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,16:45,0,47d9acb9a1f666d,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Pickup Truck,0,0,1,0,0,1,Proceeding Straight,0,0,1,1,0,0,0,0,0,0,0,0,0,Stopped,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6278-1)",
540-6311,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P05P4,0,Cruise,AV,2023.0,009eccb2ce49c6d,6826.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,11:59,0,5b390c5a66d9694,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Proceeding Straight,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6279-1)",
540-6310,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P0XP4,0,Cruise,AV,2023.0,ae17dc3a94b6763,6045.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,00:21,0,299b672f88b96f3,Austin,0,TX ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Pickup Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,1,0,0,0,0,Stopped,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6274-1)",
540-6308,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P03P4,0,Cruise,AV,2023.0,4f77fc9ca442498,10356.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,10:37,0,4cfdaf92efc44d4,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Proceeding Straight,0,0,1,0,0,0,0,0,0,0,0,0,0,Stopped,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,,Y,,Y,,Y,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6276-1)",
540-6307,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P08P4,0,Cruise,AV,2023.0,0ffcaf320d0257f,5564.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,23:34,0,6fe6f968f40e80b,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,1,0,0,Stopped,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6272-1)",
540-6306,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P05P4,0,Cruise,AV,2023.0,d8c54ca75c4ad96,642.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,22:32,0,36eaf89cd2651b4,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Backing,0,0,0,1,0,0,0,0,0,0,0,0,0,Stopped,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6275-1)",
540-6305,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P07P4,0,Cruise,AV,2023.0,969075f5d5d82c1,6470.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,23:36,0,b77f65c9bc8eab0,Austin,0,TX ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Stopped,0,0,0,1,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6273-1)",
540-6304,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P0XP4,0,Cruise,AV,2023.0,e701c498a606d33,8917.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,09:05,0,a031f7256578809,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,1,0,0,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,1,0,0,Proceeding Straight,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6167-1)",
540-6302,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P06P4,0,Cruise,AV,2023.0,060a42f327f5862,5904.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,13:47,0,9bbcc8e37f34850,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Making U-Turn,0,0,0,1,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6269-1)",
540-6294,2,"General Motors, LLC",0,0,0,0,1,,,2023,9,5G21A6P03P4,0,Cruise,AV,2023.0,076842eb87a311d,1975.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,16:06,0,e96092613d9dd35,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,1,0,0,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,1,0,0,Making Right Turn,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6270-1)",
540-6293,2,"General Motors, LLC",0,0,0,0,1,,,2023,9,5G21A6P00P4,0,Cruise,AV,2023.0,855beb2ad4ea0c6,8236.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,14:53,0,a1a3b76299c95c4,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Pickup Truck,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,1,0,0,Stopped,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6271-1)",
540-6295,1,"General Motors, LLC",0,0,0,1,0,8.0,2023.0,2023,9,5G21A6P05P4,0,Cruise,AV,2023.0,bd9f3f0db6c5776,6133.0,0,0,0,1,0,,1,0,,1,0,,1,0,Cruise LLC,0,0,,0,1,1,CA,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2023,8,0,2023,9,20:33,0,dddd801cc7734cb,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,1,0,0,Proceeding Straight,0,0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On September 14, 2023, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Second Amended Standing General Order 2021-01, dated April 5, 2023 (the ""Order"") General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-6268-1)",
855-6288,1,"Mercedes-Benz USA, LLC",0,0,0,1,0,9.0,2023.0,2023,9,W1K2231761A,0,Mercedes-Benz,S 580 4Matic,2021.0,a944740a4963a5e,47363.0,0,0,0,0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,1,,0,1,1,CA DMV,1,0,1,0,Mercedes-Benz RD NA,0,0,0,1,0,0,0,,2023,8,0,2023,8,13:40,0,cf34b270bacafa4,Los Angeles,0,CA ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,Van,1,0,0,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Proceeding Straight,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,No,, ,Yes,, ,, ,, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
